Código,Nome,Tipo,Status,Data de criação,Latitude,Longitude
BQU0004,"Carneiro, Buique-PE",Greenfield - Compartilhado,Planejado,2025-06-23 15:18:56,-8.53493,-37.125749
NTL0064,Natal-RN,Rooftop,Planejado,2024-05-22 15:16:19,-5.827571,-35.224127
JPA0029,João Pessoa-PB,Rooftop,Planejado,2024-05-22 15:19:50,-7.129652,-34.827618
JOA0004,"Queimadas, Joao Camara-RN",Greenfield,Planejado,2024-08-08 13:48:08,-5.366095,-35.881914
JPA0015.1,João Pessoa-PB,Rooftop,Planejado,2024-12-09 17:42:09,-7.114411,-34.828989
NCZ0003.1,"Primeira Lagoa, Nova Cruz-RN",Poste de Concreto,Planejado,2025-01-07 20:01:12,-6.470271,-35.526381
MCO0074,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:10,-9.576668,-35.736911
MCU0005.1,"Imburanas, Macau-RN",Poste de Concreto,Planejado,2025-03-05 18:50:19,-5.115214,-36.713596
MCO0060.2,Maceio-AL,Greenfield,Planejado,2025-05-20 14:17:06,-9.593758970294676,-35.726842385247856
MCI0018,"Agrovila do Pa Margarida Alves / Lagoa do Sítio, Macaiba-RN",Poste de Concreto,Planejado,2025-06-23 15:18:26,-6.004507,-35.494983
MCW0022,Maracanaú-CE,Greenfield,Planejado,2025-06-26 12:39:28,-3.870902,-38.583081
ROFG0002,"Colônia Agrícola de Punaú/Punaú, Rio Do Fogo-RN",Greenfield,Planejado,2024-08-08 13:31:09,-5.355613,-35.420958
PWM0027.1,Parnamirim-RN,Rooftop,Planejado,2024-12-26 20:02:28,-5.878819,-35.207987
TBL0003.1,"Holanda, Tamboril-CE",Poste de Concreto,Planejado,2025-02-06 17:36:14,-4.720056,-40.376251
PDJ0003.1,"Vaca Morta, Pindoretama-CE",Poste de Concreto,Planejado,2025-03-05 19:38:05,-4.067661,-38.296484
SGM0024.1,"Campinas/ Bela Vista, São Goncalo Do Amarante-RN",Poste de Concreto,Planejado,2025-03-08 10:58:14,-5.787344,-35.416963
TBR0004.1,"Borborema, Tabira-PE",Greenfield - Compartilhado,Planejado,2025-05-07 18:23:56,-7.489088,-37.529846
TAM0002.1,"Braga, Campo De Santana-PB",Greenfield - Compartilhado,Planejado,2025-05-07 18:35:06,-6.574295,-35.502599
PNS0003,"Mulungú, Pendências-RN",Greenfield - Compartilhado,Planejado,2025-05-13 12:06:57,-5.348093,-36.538823
PQE0011,"Agrovila do PA Vibração ou Nossa Senhora de Fátima, Pesqueira-PE",Poste de Concreto,Planejado,2025-05-31 19:13:45,-8.441471,-36.62748
SIB0005,"Urimamã, Santa Maria Da Boa Vista-PE",Greenfield - Compartilhado,Planejado,2025-06-10 20:56:14,-8.424026,-39.955387
PTA0046,"Nova Descoberta, Petrolina-PE",Greenfield - Compartilhado,Planejado,2025-06-10 20:56:19,-9.142187,-40.325009
SGM0021,"Serrinha do Meio, São Goncalo Do Amarante-RN",Poste de Concreto,Planejado,2025-06-23 14:49:21,-5.738912,-35.436674
QXE0002.2,"Tomé, Quixeré-CE",Greenfield,Planejado,2025-07-15 15:01:13,-5.13071,-37.937222
SAAI0001.1,Santa maria-RN,Greenfield,Planejado,2025-07-28 12:07:30,-5.840663,-35.692763
TUS0002,"Cajueiro, Touros-RN",Greenfield,Planejado,2024-08-08 13:30:45,-5.1556743233,-35.5175570792
TUS0005,"Boqueirão Vila 1, Touros-RN",Greenfield,Planejado,2024-08-08 13:30:55,-5.234882,-35.589028
TUS0007,"Lagoa do Sal, Touros-RN",Greenfield,Planejado,2024-08-08 13:45:36,-5.149737,-35.541591
TUS0008,"Cana Brava, Touros-RN",Greenfield,Planejado,2024-08-08 13:45:56,-5.304623,-35.58247
AJU0050,Aracaju-SE,Poste de Concreto,Cancelado,2025-03-31 20:35:08,-10.954096,-37.067908
PFN0004.2,"Distrito Industrial, Porto Franco-MA",Poste de Concreto,Cancelado,2025-08-06 19:18:25,-6.461044,-47.397494
LIO0006,"Campo Grande, Limoeiro-PE",Greenfield,Planejado,2025-05-02 19:29:54,-7.849611,-35.370333
PFN0004.3,"Distrito Industrial, Porto Franco-MA",Poste de Concreto,Planejado,2025-08-11 11:53:04,-6.460257,-47.406698
RCE0082,Recife-PE,Greenfield,Planejado,2024-10-30 21:32:50,-8.008631,-34.893658
LGO0001,Luís Gomes-RN,Greenfield,Planejado,2023-09-12 11:05:06,-6.414769,-38.38701
CTO0015,"Baixio do Popô, Crato - CE",Greenfield,Planejado,2024-01-08 18:03:09,-7.176957,-39.395047
GIH0001,Gurinhem-PB,Greenfield,Planejado,2024-05-22 15:01:04,-7.12482,-35.425417
AJU0051,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:35:12,-10.948001,-37.059656
JTB0002,"Passagem do Tó, Jatauba-PE",Poste de Concreto,Planejado,2025-06-10 19:58:54,-8.09838,-36.502557
SMS0004,"Agrovila do Pa Serra do Meio / Serra Nova , Santana Do Matos-RN",Poste de Concreto,Planejado,2025-06-23 14:50:10,-6.060589,-36.739739
MCU0006,"Diogo Lopes, Macau-RN",Poste de Concreto,Planejado,2025-06-23 15:18:22,-5.08486,-36.464417
LGG0002,"Lagoa do Souza, Lagoa Dos Gatos-PE",Poste de Concreto,Planejado,2025-05-02 19:23:54,-8.678722,-35.957287
RCH0002,"Bela Vista (Quebra Chifre), Riachuelo-SE",Poste de Concreto,Planejado,2025-05-02 19:26:08,-10.74206,-37.270103
MHR0004,"Saco Torto, Malhador-SE",Poste de Concreto,Planejado,2025-05-02 19:26:37,-10.683091,-37.30606
ABC0007,"Cristovão, Areia Branca-RN",Poste de Concreto,Planejado,2025-06-23 14:50:36,-4.928512,-36.957424
RCE0029,Recife-PE,Greenfield,Planejado,2024-10-01 11:26:09,-8.10925,-34.915637
RHM0003,"Pinhões, Riacho Das Almas-PE",Poste de Concreto,Planejado,2025-04-08 15:12:07,-8.036612,-35.844017
MHG0003,"Baixa Grande, Monsenhor Gil-PI",Poste de Concreto,Planejado,2025-05-02 19:25:04,-5.652896,-42.591567
FLA0054,Fortaleza-CE,Greenfield,Planejado,2023-09-08 19:02:08,-3.767538,-38.535587
FLA0103,Fortaleza - CE,Rooftop,Cancelado,2023-09-11 11:55:11,-3.74327,-38.496121
FLA0137,Fortaleza - CE,Greenfield,Cancelado,2023-09-11 11:58:14,-3.746868,-38.463508
FLA0219,Fortaleza-CE,Rooftop,Cancelado,2023-09-11 12:05:09,-3.773028,-38.484753
GAG0001,Guaramiranga-CE,Greenfield,Planejado,2023-09-11 12:07:08,-4.2609,-38.932091
BJS0003,"Lagoa do Mato, Brejo Santo-CE",Greenfield,Planejado,2023-09-12 12:52:27,-7.561611,-39.01175
ESB0009,Eusébio-CE,Greenfield,Planejado,2024-01-08 18:04:03,-3.885381,-38.444893
GBI0005,Guarabira-PB,Greenfield,Planejado,2024-05-22 15:09:35,-6.840494,-35.489647
CAY0007,Ceará-Mirim-RN,Greenfield,Planejado,2024-08-08 14:12:33,-5.649981,-35.460918
ACV0009,Arcoverde-PE,Greenfield,Planejado,2024-08-08 14:14:46,-8.403883,-37.098812
GVT0011,Gravata-PE,Greenfield,Planejado,2024-09-10 12:52:20,-8.192392,-35.497223
CRU0038,Caruaru-PE,Greenfield,Planejado,2024-09-16 17:22:16,-8.252422,-35.950299
FLA0024.1,Fortaleza-CE,Rooftop,Cancelado,2024-11-21 13:56:34,-3.725416,-38.553058
FLA0180.2,Fortaleza-CE,Greenfield,Planejado,2024-12-26 19:48:21,-3.831268,-38.534262
AIR0002,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:20:33,-9.744658,-36.662964
AIR0009,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:01,-9.736165,-36.655369
AIR0012,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:16,-9.744518,-36.63187
AIR0014,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:25,-9.764803,-36.633304
AIR0020,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:47,-9.738222,-36.687556
AIR0022,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:55,-9.717254,-36.686329
BMU0002,"Serrinha, Bom Sucesso-PB",Poste de Concreto,Planejado,2025-03-14 14:57:05,-6.509775,-37.965756
CSV0001,Casa Nova-BA,Greenfield,Planejado,2025-04-04 13:52:31,-9.176496,-40.971108
CSV0002,Casa Nova-BA,Greenfield,Planejado,2025-04-04 13:52:35,-9.180537,-40.98008
CSV0003,Casa Nova-BA,Greenfield,Planejado,2025-04-04 13:52:40,-9.172588,-40.979444
AIR0019.1,Arapiraca-AL,Greenfield,Planejado,2025-06-03 16:18:23,-9.727793,-36.678049
AIR0024.1,Arapiraca-AL,Greenfield,Planejado,2025-07-04 12:47:24,-9.714417,-36.705083
AIR0025.2,Arapiraca-AL,Greenfield,Planejado,2025-07-04 12:47:29,-9.720442,-36.72359
ATU0002,"Pai João, Aratuba-CE",Poste de Concreto,Planejado,2025-07-10 17:17:40,-4.456194,-39.004556
JPA0001,João Pessoa-PB,Greenfield,Planejado,2024-05-22 15:17:56,-7.063408,-34.844761
JPA0005,João Pessoa-PB,Greenfield,Planejado,2024-05-22 15:18:14,-7.077482,-34.840711
JPA0025,João Pessoa-PB,Rooftop,Planejado,2024-05-22 15:19:34,-7.116845,-34.858522
JPA0027,João Pessoa-PB,Greenfield,Planejado,2024-05-22 15:19:42,-7.120207,-34.877107
JPA0038,João Pessoa-PB,Greenfield,Planejado,2024-05-22 15:20:28,-7.135903,-34.849906
JPA0101,João Pessoa-PB,Greenfield,Planejado,2024-08-26 14:36:01,-7.12253,-34.840252
JPA0102,João Pessoa-PB,Greenfield,Planejado,2024-08-26 14:36:03,-7.166684,-34.825091
JPA0013.1,João Pessoa-PB,Greenfield,Planejado,2024-12-26 19:49:52,-7.113173,-34.824089
JPA0086.1,João Pessoa-PB,Greenfield,Planejado,2024-12-26 19:52:14,-7.185537,-34.878337
MCO0001,Maceio-AL,Greenfield,Planejado,2025-01-31 18:46:56,-9.673907,-35.759209
MCO0002,Maceio-AL,Greenfield,Planejado,2025-01-31 18:47:00,-9.666073,-35.76259
MCO0004,Maceio-AL,Greenfield,Planejado,2025-01-31 18:47:10,-9.652778,-35.758833
MCO0007,Maceio-AL,Greenfield,Planejado,2025-01-31 18:47:23,-9.66925,-35.747465
MCO0015,Maceio-AL,Greenfield,Planejado,2025-01-31 18:47:51,-9.672429,-35.718871
MCO0016,Maceio-AL,Greenfield,Planejado,2025-01-31 18:47:55,-9.665139,-35.715278
MCO0031,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:00,-9.636848,-35.703017
MCO0033,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:08,-9.618202,-35.69587
MCO0036,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:21,-9.636322,-35.710105
MCO0037,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:25,-9.64126,-35.715636
MCO0042,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:45,-9.642982,-35.728274
MCO0044,Maceio-AL,Greenfield,Planejado,2025-01-31 18:49:55,-9.634466,-35.716111
MCO0052,Maceio-AL,Greenfield,Planejado,2025-01-31 18:50:28,-9.610425,-35.725373
MCO0013,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:03,-9.658016,-35.725413
MCO0054,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:07,-9.616076,-35.749018
MCO0055,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:11,-9.620071,-35.75711
MCO0056,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:16,-9.610260280184113,-35.75345880561971
MCO0063,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:26,-9.595633,-35.769022
MCO0064,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:33,-9.591178,-35.757601
MCO0012.1,Maceio-AL,Greenfield,Planejado,2025-03-27 17:30:20,-9.666498,-35.731852
MCO0059.1,Maceio-AL,Greenfield,Planejado,2025-04-03 11:08:29,-9.59326,-35.740921
MCO0043.1,Maceio-AL,Greenfield,Planejado,2025-04-07 15:07:43,-9.638624,-35.721127
JPA0008.1,João Pessoa-PB,Greenfield,Planejado,2025-04-09 14:11:14,-7.095397,-34.83723
MCO0057.1,Maceio-AL,Greenfield,Planejado,2025-05-20 14:11:07,-9.606085,-35.741067
MCO0048.1,Maceio-AL,Greenfield,Planejado,2025-06-03 16:19:23,-9.626159,-35.737111
JPA0104,João Pessoa-PB,Rooftop,Planejado,2025-07-17 19:18:23,-7.188248,-34.803548
MHD0002,Marechal Deodoro-AL,Greenfield,Planejado,2024-12-30 18:13:24,-9.720716,-35.906647
MCO0102,Maceio-AL,Greenfield,Planejado,2025-01-31 18:57:59,-9.689339,-35.772301
MCO0110,Maceio-AL,Greenfield,Planejado,2025-01-31 18:58:04,-9.596616,-35.678045
MCO0065,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:37,-9.578443,-35.75431
MCO0066,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:40,-9.583366,-35.761834
MCO0067,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:44,-9.582583,-35.770972
MCO0070,Maceio-AL,Greenfield,Planejado,2025-02-13 17:58:54,-9.578889,-35.778167
MCO0073,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:07,-9.568116,-35.746869
MCO0075,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:14,-9.557047,-35.743021
MCO0079,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:26,-9.539337,-35.72056
MCO0080,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:30,-9.5452,-35.727704
MCO0081,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:34,-9.545464,-35.738742
MCO0082,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:37,-9.547461,-35.74911
MCO0085,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:44,-9.564288,-35.776558
MCO0086,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:48,-9.573222,-35.783194
MCO0091,Maceio-AL,Greenfield,Planejado,2025-02-13 17:59:59,-9.538968,-35.750968
MCO0092,Maceio-AL,Greenfield,Planejado,2025-02-13 18:00:03,-9.535754,-35.744638
MCO0099,Maceio-AL,Greenfield,Planejado,2025-02-13 18:00:30,-9.525127,-35.77856
MCO0104,Maceio-AL,Greenfield,Planejado,2025-02-13 18:00:45,-9.565188,-35.726204
MCO0116,Maceio-AL,Greenfield,Planejado,2025-02-13 18:01:23,-9.562671,-35.734184
MCO0076,Maceio-AL,Greenfield,Planejado,2025-03-27 17:33:28,-9.552729,-35.732427
MCO0088,Maceio-AL,Greenfield,Planejado,2025-03-27 17:33:37,-9.55856,-35.78562
MCO0089,Maceio-AL,Greenfield,Planejado,2025-03-27 17:33:41,-9.556639,-35.771479
MCO0106,Maceio-AL,Greenfield,Planejado,2025-03-27 17:33:45,-9.56084,-35.713629
MCO0117,Maceio-AL,Greenfield,Planejado,2025-04-08 17:27:31,-9.588577,-35.774578
MCO0090.2,Maceio-AL,Greenfield,Planejado,2025-04-17 18:34:21,-9.543417,-35.757722
MCO0105.1,Maceio-AL,Greenfield,Planejado,2025-05-20 14:12:00,-9.567223,-35.7162
MHD0011,Marechal Deodoro-AL,Greenfield,Planejado,2025-05-22 15:33:05,-9.675142,-35.827569
MCO0101.1,Maceio-AL,Greenfield,Planejado,2025-06-03 16:17:18,-9.580967,-35.803089
MCO0118,Maceio-AL,Rooftop,Planejado,2025-07-17 20:58:13,-9.659224,-35.713155
MCO0119,Maceio-AL,Rooftop,Planejado,2025-07-17 20:58:17,-9.661753,-35.705879
MCO0121,Maceio-AL,Rooftop,Planejado,2025-07-17 20:58:24,-9.655538,-35.700535
RRB0001,Reriutaba-CE,Greenfield,Planejado,2024-01-08 18:09:35,-4.142839,-40.581874
PWM0019,Parnamirim-RN,Greenfield,Planejado,2024-05-21 18:41:23,-5.92442,-35.223409
PTA0006,Petrolina - PE,Greenfield,Planejado,2024-05-21 18:46:32,-9.389937,-40.497308
PTA0019,Petrolina - PE,Greenfield,Planejado,2024-05-21 18:47:28,-9.392369,-40.555662
PTA0031,Petrolina - PE,Greenfield,Planejado,2024-05-21 18:48:15,-9.365879,-40.451821
PNA0019,Parnaiba-PI,Greenfield,Planejado,2024-05-22 15:11:57,-2.896723,-41.695719
NTL0081,Natal-RN,Greenfield,Planejado,2024-05-22 15:16:41,-5.838947,-35.200534
NTL0094,Natal-RN,Greenfield,Planejado,2024-05-22 15:17:18,-5.861203,-35.182503
PTA0025.1,Petrolina - PE,Greenfield,Planejado,2025-01-31 15:13:26,-9.355972,-40.539083
RGO0005,Rio Largo-AL,Greenfield,Planejado,2025-02-13 20:56:11,-9.501111,-35.813806
RGO0008,Rio Largo-AL,Greenfield,Planejado,2025-02-13 20:56:21,-9.474278,-35.830222
RGO0009,Rio Largo-AL,Greenfield,Planejado,2025-02-13 20:56:25,-9.469996,-35.841271
RGO0010,Rio Largo-AL,Greenfield,Planejado,2025-02-13 20:56:29,-9.478472,-35.841556
RGO0001.1,Rio Largo-AL,Greenfield,Planejado,2025-04-23 12:02:47,-9.528083,-35.79646
PUB0002.1,Pacatuba-CE,Greenfield,Planejado,2025-06-18 14:12:34,-3.891428,-38.618709
TMN0015,Timon-MA,Greenfield,Planejado,2024-05-22 15:06:24,-5.120346,-42.833185
TSA0017,Teresina-PI,Rooftop,Planejado,2024-05-22 15:25:55,-5.0664357002606595,-42.78598713837672
TSA0020,Teresina-PI,Rooftop,Planejado,2024-05-22 15:26:07,-5.077324,-42.777336
TSA0023,Teresina-PI,Rooftop,Planejado,2024-05-22 15:26:19,-5.076397,-42.793599
TSA0030,Teresina-PI,Greenfield,Planejado,2024-05-22 15:26:47,-5.109394,-42.768034
TSA0077,Teresina-PI,Rooftop,Planejado,2024-05-22 15:30:01,-5.086132,-42.796517
TSA0078,Teresina-PI,Greenfield,Planejado,2024-05-22 15:30:06,-5.088278,-42.802337
TSA0080,Teresina-PI,Rooftop,Planejado,2024-05-22 15:30:15,-5.089273,-42.816929
SZC0010,Santa Cruz Do Capibaribe-PE,Greenfield,Planejado,2024-09-05 13:33:40,-7.956639,-36.181622
SZC0011,Santa Cruz Do Capibaribe-PE,Greenfield,Planejado,2024-09-05 13:33:44,-7.923387,-36.238095
SZC0012,Santa Cruz Do Capibaribe-PE,Rooftop,Planejado,2024-09-05 13:33:48,-7.946283,-36.226554
TSA0113.1,Teresina-PI,Greenfield,Planejado,2025-01-06 12:33:20,-5.189939,-42.777962
TSA0093.1,Teresina-PI,Greenfield,Planejado,2025-01-30 19:20:43,-5.129711,-42.796939
TSA0015.2,Teresina-PI,Greenfield,Planejado,2025-02-11 14:14:39,-5.0529965677156286,-42.79025611015814
TSA0088.2,Teresina-PI,Greenfield,Planejado,2025-03-20 11:24:53,-5.097789,-42.786391
CUTM0002,"Arroz / Bonita, Cuite De Mamanguape-PB",Poste de Concreto,Planejado,2025-04-07 18:19:39,-6.9024,-35.277237
AAN0002,"Agrovila do PA Carnaúba Dos Limões / Agrovila do PA Barbaco I / Queimadas, Araruna-PB",Poste de Concreto,Planejado,2025-04-07 18:20:12,-6.537349,-35.818996
TSA0028.2,Teresina-PI,Greenfield,Planejado,2025-04-10 17:42:11,-5.095863,-42.754139
CZS101,Cajazeiras-PB,Mini POP (Torre),Planejado,2025-04-15 20:47:34,-7.05173,-38.588477
TSA0012.2,Teresina-PI,Greenfield,Planejado,2025-04-28 17:53:07,-5.071278,-42.756444
TSA0013.1,Teresina-PI,Greenfield,Cancelado,2025-04-28 17:55:07,-5.062609,-42.76792
TBB0001,Tobias Barreto-SE,Greenfield,Planejado,2025-05-02 19:30:33,-11.17466,-38.003632
TSA0031.2,Teresina-PI,Greenfield,Planejado,2025-05-08 12:13:05,-5.108694,-42.758917
TSA0074.2,Teresina-PI,Greenfield,Planejado,2025-07-10 12:42:33,-5.082157,-42.812787
VLNK101,Vila Nova do Piauí-PI,Mini POP (Poste),Planejado,2025-07-16 20:55:26,-7.145103,-40.938989
AAU0009,"Bom Jesus, Acaraú-CE",Poste de Concreto,Cancelado,2025-06-23 14:47:56,-3.12107,-40.036727
AIR0015,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:29,-9.776388,-36.644565
JUO0008.1,Juazeiro-BA,Greenfield,Planejado,2025-07-22 12:15:23,-9.433862,-40.517081
GUS0004,Garanhuns - PE,Greenfield,Planejado,2024-05-21 18:44:54,-8.898389,-36.498306
GUS0005,Garanhuns - PE,Rooftop,Planejado,2024-05-21 18:44:58,-8.88971,-36.48357
MHD0003,Marechal Deodoro-AL,Greenfield,Planejado,2024-12-30 18:13:27,-9.740722,-35.892942
MHD0006,Marechal Deodoro-AL,Greenfield,Planejado,2024-12-30 18:13:39,-9.76896,-35.84474
MHD0012,Marechal Deodoro-AL,Greenfield,Planejado,2025-06-26 11:28:10,-9.773371,-35.854643
CBD0002.2,Cabedelo-PB,Greenfield,Planejado,2025-08-04 13:45:27,-6.977579,-34.832528
CBD0006,Cabedelo-PB,Greenfield,Planejado,2024-05-21 18:42:03,-7.032055,-34.834775
SBT0001,Sao Bento-PB,Greenfield,Planejado,2024-05-22 15:07:05,-6.491368,-37.450756
JPA0047,João Pessoa-PB,Greenfield,Planejado,2024-05-22 15:21:05,-7.146936,-34.874413
TTA0003,Toritama-PE,Greenfield,Planejado,2024-09-10 19:33:28,-8.004095,-36.074156
FLA0140,Fortaleza-CE,Rooftop,Planejado,2023-09-11 11:58:29,-3.735952,-38.456107
MCO0100,Maceio-AL,Greenfield,Planejado,2025-02-13 18:00:34,-9.575601,-35.81231
AJU0032,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:33:49,-10.927431,-37.057552
TSA0010,Teresina-PI,Greenfield,Planejado,2024-05-22 15:25:25,-5.068607,-42.7284
MCO0020,Maceio-AL,Rooftop,Planejado,2025-01-31 18:48:12,-9.656464,-35.710002
BIU0003,"Pedras Brancas, Banabuiú-CE",Poste de Concreto,Planejado,2025-07-10 17:17:45,-5.153052,-38.883582
CGE0042,Campina Grande-PB,Greenfield,Planejado,2024-05-22 15:04:10,-7.259314,-35.885406
CGE0036.1,Campina Grande-PB,Greenfield,Planejado,2025-01-06 12:31:26,-7.239581,-35.881991
CGE0005,Campina Grande-PB,Greenfield,Planejado,2024-05-22 15:02:06,-7.205063,-35.909358
GVT0001,Gravata-PE,Greenfield,Planejado,2024-05-22 15:12:46,-8.203602,-35.568026
LGN0003,"Manoel Domingos, Lagoa Nova-RN",Poste de Concreto,Planejado,2025-05-22 15:31:24,-6.109888,-36.589308
PUU0011,Paracuru-CE,Poste de Concreto,Cancelado,2025-04-16 17:39:28,-3.419374,-39.039518
SUO002,"Brejo da Onça, São Miguel do Tapuio - PI",Poste de Concreto,Cancelado,2025-07-28 18:26:19,-5.892642,-41.368315
SUO003,"Agrovila do PA Palmeira, São Miguel do Tapuio - PI",Poste de Concreto,Cancelado,2025-07-28 18:26:23,-5.562811,-41.004276
PKT0004,"Cruiri, Pacatuba-SE",Poste de Concreto,Planejado,2025-05-02 19:27:12,-10.554176,-36.693489
PAB0003,"Alagamar, Pirambu-SE",Poste de Concreto,Planejado,2025-05-02 19:26:42,-10.607967,-36.756932
PKT0003,"Agrovila do Pa Independência Nossa Senhora do Carmo, Pacatuba-SE",Poste de Concreto,Planejado,2025-05-02 19:27:01,-10.583291,-36.705646
MCO0083,Maceio-AL,Greenfield,Planejado,2025-03-27 17:33:33,-9.551932,-35.757803
FML0002,"Nova Capivara, Frei Miguelinho-PE",Poste de Concreto,Planejado,2025-04-08 15:12:58,-7.981471,-35.842981
TBL0004,"Boa Esperança, Tamboril-CE",Greenfield,Ativo,2024-12-12 19:54:57,-4.640023,-40.409421
NRU0005.1,"Nova Betânia, Nova Russas-CE",Poste de Concreto,Ativo,2025-02-06 17:30:36,-4.629789,-40.518384
TSA0126,"Lagoa da Mata, Teresina-PI",Poste de Concreto,Planejado,2025-01-10 17:57:34,-4.925459,-42.675498
IGE0005,"Iratinga, Itapagé-CE",Poste de Concreto,Planejado,2025-03-07 19:39:20,-3.740237,-39.550948
GIH0002,"Pau-Ferro, Gurinhem-PB",Poste de Concreto,Planejado,2025-04-07 18:19:15,-7.065292,-35.393122
DNS0002,"Cozinha, Dona Ines-PB",Poste de Concreto,Planejado,2025-04-07 18:19:24,-6.61497,-35.688873
SGM0017,São Goncalo Do Amarante-RN,Greenfield,Planejado,2024-09-19 14:42:33,-5.733754,-35.295943
GUS0006.1,Garanhuns - PE,Greenfield,Planejado,2025-01-31 15:09:59,-8.894791,-36.508049
SZC0008.3,Santa Cruz Do Capibaribe-PE,Greenfield,Planejado,2025-07-08 16:48:05,-7.955365,-36.196006
TSA0101.2,Teresina-PI,Greenfield,Planejado,2025-02-25 20:20:55,-5.147952,-42.791395
AIR0010,Arapiraca-AL,Greenfield,Planejado,2025-02-28 20:21:05,-9.731768,-36.643058
MCO0053,Maceio-AL,Greenfield,Planejado,2025-01-31 18:50:34,-9.615823,-35.736299
CTO0001,Crato-CE,Greenfield,Planejado,2023-09-12 12:54:24,-7.238256,-39.414483
MCN0004,"Nova Esperança, Macaparana-PE",Poste de Concreto,Planejado,2025-06-23 14:49:41,-7.495234,-35.421398
MCO0025,Maceio-AL,Rooftop,Planejado,2025-01-31 18:48:35,-9.657271,-35.704912
LGN0004,"Agrovila do Pa Serrano, Lagoa Nova-RN",Poste de Concreto,Planejado,2025-06-23 14:49:05,-6.050751,-36.503356
PWN0001,Paraná-RN,Poste de Concreto,Planejado,2023-09-12 11:06:46,-6.481149,-38.311833
TSA0131,"Boquinha, Teresina-PI",Poste de Concreto,Planejado,2025-01-10 17:57:56,-5.246309,-42.665313
ABC0006.1,"Redonda, Areia Branca-RN",Poste de Concreto,Ativo,2025-05-28 11:18:49,-4.942543,-36.980002
CRU0043,"Maniçoba, Caruaru-PE",Poste de Concreto,Planejado,2025-06-23 15:19:12,-8.251267,-36.075977
PUU0011.1,Paracuru-CE,Greenfield,Planejado,2025-08-12 15:35:39,-3.419133,-39.039568
LNT0007,"Sucupira, Limoeiro do Norte-CE",Greenfield,Ativo,2023-09-11 20:53:03,-5.272212,-37.898952
MVA0007,"Pedras, Morada Nova-CE",Poste de Concreto,Ativo,2024-01-08 18:08:26,-5.13229,-38.242621
LNT0005.1,"Km 60, Limoeiro do Norte-CE",Poste de Concreto,Ativo,2025-02-17 20:50:46,-5.220594,-37.886457
ACA0010.2,"Tabuleiro/Cabreiro, Aracati-CE",Poste de Concreto,Planejado,2025-03-05 19:21:57,-4.629571,-37.826168
MCV0002.1,"Boa Vista, Marcelino Vieira-RN",Poste de Concreto,Planejado,2025-04-03 18:24:42,-6.337241,-38.249602
MVA0006.1,"Patos, Morada Nova-CE",Poste de Concreto,Ativo,2025-01-10 12:19:16,-4.695437,-38.402576
TNT0003.1,"Olho D` Agua da Bica, Tabuleiro do Norte-CE",Greenfield,Planejado,2025-03-06 18:18:05,-5.388722,-38.010778
VSA0012.1,Vitoria De Santo Antao-PE,Greenfield,Planejado,2025-04-08 15:17:04,-8.09882,-35.28512
SFB0002,"Sambaíba, São Félix De Balsas - MA",Poste de Concreto,Cancelado,2025-07-28 18:26:35,-6.882287,-44.82938
SMN0004,"Morro do Chupé, São Raimundo das Mangabeiras - MA",Poste de Concreto,Cancelado,2025-07-28 18:27:20,-7.10532,-45.646839
APD0008,"Melancias, Apodi - RN",Greenfield,Cancelado,2025-07-28 18:27:27,-5.74395,-37.855712
JLI0002,"Bom Lugar, João Lisboa - MA",Greenfield,Cancelado,2025-07-28 18:27:35,-5.333933,-47.370487
